ig,aka nzî,n,HH HH," finger-nail disease; whitlow.
"
ig,aka odo,n,HH HH," pestle; wooden instrument for pounding food, etc. in mortar, var. odo.
"
ig,aka îkpî,n,HH LL," fist; clenched hand; Lit: ""hand [set to give a] blow"".
"
ig,aka îmÅ,n,HH HH," grindstone.
"
ig,aka Åtara,n,HH HLL," (Ohafãa/NsÅka) right hand.
"
ig,aka-nni ori,n,HH-HH HH," (înãca) kleptomania; incorrigible thief.
"
ig,akabiri,n,HHLL," long green snake, usually found living on tree-tops.
"
ig,akÑbî,n,HLL," pangolin; also known as ant-eater. var. akabÅ; akamkpî.
"
ig,akabÅ,n,HLL," pangolin; also known as ant-eater. var. akabî; akamkpî.
"
ig,akaje,n,LLL," (loan(?)) insult; mockery; ridicule - mee mmadii akaje = mock or ridicule somebody, var. akaji.
"
ig,akaji,n,LLL," (loan(?)) insult; mockery; ridicule. var. akaje.
"
ig,akakpî,n,LLL," dwarf; thick-set man.
"
ig,akala,n,HLL," boundary; line; row. var. akara. *See ""oke"" = boundary.
"
ig,akala,n,LLL," (loan) bean cake; cake made from ground beans, duly seasoned and fried in hot oil. var. akara.
"
ig,akala iru,n,HLLHH," (înãca) wrinkles; lines on the forehead, var. akara ihu.
"
ig,akalaka,n,HHHH," crab.
"
ig,akalãkpî,n,HHHH," pupa stage of beetle.
"
ig,akalî,n,LLL," (Oka) fog.
"
ig,akamkpî,n,HLL," pangolin; also known as ant-eater, var. akabî; akabÅ.
"
ig,akamu,n,LLL," pap made from maize flour; cream of com/maize.
"
ig,akana,//,HHH," (West Igbo) twig.
"
ig,akanã,n,HHH," (înãca) anger.
"
ig,akankolo,n,HHHHH," (West Igbo) name for the village set aside for cult or indentured slave in West Niger area; cult slave; same as

""osu"". *See ""ugwule"" = slave village.
"
ig,akanwÅ,n,LHH," potash; saltpetre; salt-like substance used in food preparation, and in the production of gun-powder, var. akawa.
"
ig,akanya,n,LHH," 'roofing mat made from bamboo fronds - iilî akanya = tent; Lit: house built with tarpaulin or canvas; 2canvas; tarpaulin. var-. akanye; îkãyã.
"
ig,akanye,;;,LHH," roofing-mat; canvas; tarpaulin - iilî akanye = tent; Lit: house built with tarpaulin or canvas, var. akanya; îkãyã.
"
ig,akara,n,HHH," (Bende) bitter kolanut.
"
ig,akara,n,HLL," line; row - akara nzu = line of chalk-mark. var. akala. *See ""oke"" = boundary.
"
ig,akara,n,LLL," (loan) bean cake; cake made from ground beans, duly seasoned and fried in hot oil.
"
ig,akara,/;,LLL," 'measure or length of cloth; strip of cloth; :(strictly) cloth with ""nsibidi"" motifs woven into them. var. Åkara.
"
ig,akara aka,n,HLL HH," personal destiny or fortune; one's pre-determined luck;L/r: lines on one's palm. var. akala aka.
"
ig,akara ihu,n,HLL HH," (Owere) wrinkles; Lit: lines of the forehead var. akala iru.
"
ig,akara ogiri,n,LLH LLL," (Ndizîgii) 'vagabond; ne'er-do-well; -'sometimes used in a derogatory way to refer to an uncircumcised male. var. akara ogoli;îkaliohoii;ofoogoli.
"
ig,akarama,*,HHHH," (loan) 'bottle or flask; glass container: :special flask in use in the Niger Delta in the early years of European trade, var. kalamam.
"
ig,akasa,n,HLH," species of cocoyam. var. akasi (Xanthosoma sai^itti folium). *See ""ede arî"" = cocoyam; also called ""ede bekee"" = European cocoyam.
"
ig,akasa,n,LHL," kind of cloth of special design, imported (then) mainly from Akassa port.
"
ig,akasi,n,HLH," species of cocoyam. var akasa (Xanthosoma .sagittifolium). *See ""ede arî"" - cocoyam.
"
ig,akata,n,HHH," a variety of plant used in hedges and fences.
"
ig,akawa,n,LHH," (Bende) potash; saltpetre; salt-like substance used in food preparation, and in the production of gun-powder, var. akanwÅ.
"
ig,akiti,n,HHH," (loan(?)) bracelet.

akã	Igbo Dictionary	akpa igbo

"
ig,akã,n,HH," 'kernel; palm kernel; mut; hard seed of fruit, var. akÅ.
"
ig,akã,n,HH," hunchback; hump-back.
"
ig,akãbekee,n,HHLLL," coconut var. akÅ bekee (Cocos micifera).
"
ig,akã ilu,n,HH LL," an bitter edible fruit, commonly called the bitter kola, on account of its permitted use as a kolanut substitute, var. akÅ ilu (Clunconaf?)). The fruit has many medicinal uses.
"
ig,akã mkpãkî,;;,HH HHH," two palm kernels fused together; twin nuts. var. akÅ mkpã
"
ig,akãdã,n,HHL," (West Igbo) dwarf; trickster.
"
ig,akãdã,n,LHL," cowpea.
"
ig,akãdã mpkãshã,n,LHH HHH," chicken peas.
"
ig,akãka,n,HLL," 'a mark or scratch; -ornamental mark on the body.-
"
ig,akãka,/;,LHL," (Ihiala) dry yam steins.
"
ig,akãka,n,LHL,"  white ant.
"
ig,akãka oyighoyi,n,HHH LLLL," finishing or smoothing chisel used by blacksmiths,
"
ig,akãkala,n,LHHH," (Oka) crab.
"
ig,akãkî,n,HHH," (înãca) story, var. akÅkî.
"
ig,akãlã,ac/J,HHH," (înãca) thin.
"
ig,akãlãbî,n,HHLH," (Oka) coconut
"
ig,akiãikî,;;,HLHH," dry yam stems.
"
ig,akãrã,n,LLH,"  frog.
"
ig,akãr'ãka,n,HHHH," tattered basket; bamboo mat; thatch.
"
ig,akãtã,n,HHH,"  speqes of tree.
"
ig,akãtãkpa,n,LHHH,"' kind of wild yam.
"
ig,akãtãkpî,n,HHHH," male lizard.
"
ig,akî,n,HH," pneumonia.
"
ig,akî,ii,LH," cleverness; guile.
"
ig,akî na uce,n,LH L HL," common sense; intelligence; practical wisdom.
"
ig,akîlãkî,n,HHHH," scabies on animals.
"
ig,akîlî,;?,LHH,"  common sense; sense.
"
ig,akîlî,/;,LHH," kidney, var. akÅlî; akÅrÅ.
"
ig,akîm,n,HLL," hepatitis; jaundice; yellow fever.
"
ig,akîm,n,LL," hippo, var. akÅm.
"
ig,akîîabaa,n,HHH LHH," a variety of cocoyam that produces multiple tubers; sometimes called ""ede India""; Lit: ""plant it, and it multiplies"". var. îcî.
"
ig,akîrî,;;,HHH," dryness of the vagina; atresia vaginae, var. akpîlî. *Full form is ""akîrî îtÅ"".
"
ig,akîrî,n,LHH,"  tick, spider-like flea that in-

fests dogs.
"
ig,akîrî,n,LHH," a type of climbing plant.
"
ig,akîtîkpî,n,HHHH,"  low-grade palm oil.
"
ig,akpa,//,HH," uninhabited land; wilderness; heath - hiigucle n 'egu akpa = lived in the wilderness, var. ãkpa. *Theexample is from Osîmarã; see also ""oraa agif = heath.
"
ig,akpa,II,HH," matchet for cutting grass.
"
ig,akpa,n,HH," kind of fruit.
"
ig,akpa,n,HH," species of fish.
"
ig,akpa,11,HH," tick; small parasite of the spider family that afflicts dogs. *See ""akîrî"" = tick.
"
ig,akpa,n,LH," kind of edible caterpillar commonly found on palm trees.
"
ig,akpa,/;,LL,"  groundnut; peanut, var. îkpa.
"
ig,akpa,n,LL," dumb person.
"
ig,akpa,/;,LL," 'bag; pouch; pocket; sack; :nest - akpa a§ii - hee hive.
"
ig,akpa,n,LL,"  kind of game.
"
ig,akpa abÅ,/;,LL HH,"  boil; cellulitis.
"
ig,akpa af,n,LL HH," diviner's bag.
"
ig,akpa agÅ,n,LL HH," (Oka) hunter's trap for large animals. *See ""mkpakana"" = lion trap.
"
ig,akpa akpa,n,LL LL," small tortoise.
"
ig,akpa akpa,n,LLLL," (NdizîgÅ) maize; corn; maize-pottage.
"
ig,akpa akÅ,n,LL HH," quiver; bundle of arrows.
"
ig,akpa ala,/;,HH LL," thunder.
"
ig,akpa ala,n,LHHH," dung beetle whose larvae develop in dung, and is forever ferrying dung. var. akpa ana,
"
ig,akpa ala,n,LL HH," kind of sleeping mat.
"
ig,akpa ala,n,LLHH," underclothes supporting the breasts; bra: brassiere, var. akpa ara.
"
ig,akpa amÅ,/;,LL HL," scrotum; bag of skin containing testicles.
"
ig,akpaanwÅ,n,LLHH," hive; bee-hive; honeycomb. var. akpa a§Å,
"
ig,akpa a§Å,;;,LLHH," beehive; hive; honeycomb. var. akpa anwÅ
"
ig,akpa ara,n,LL HH," (Owere) underclothes supporting the breasts, bra; brassiere, var. akpa ala.
"
ig,akpaego,n,LLHH," 'bagof money; a set of twenty ""ukwu ego"" or about 1.200 cowries: 18 of them (21.600 cowries) would be the equivalent of one hundred English pounds sterling; :purse or pouch
"
ig,akpa igbo,n,LH LL," (înãca) medium-sized

akpa

Igbo-EngÅsh

akpî



women's all-purpose bag, used for going to
  the market. akpa mma-mãrã n [LL HH-HH] bladder, var.
  akpa nwa-mili akpa nwa // [LL HH] ovary; womb; uterus. akpa nwa-mili n [LL HH-HH] bladder,, var.
  akpa mma-miri akpaka  n   [HHH]   anvil; iron stand used by
  smiths; *See ""osi ama"" = anvil. akpaka n [LHH] 'oil-bean fruit; oil-bean tree;
:dish made from oil-bean seed and spices.
var. Ågba; Åkpaka; Åkpakala (Pentaclethra
  macrophylla). akpaka anwÅ  n   [HHH HH]   honey-comb;
  beehive. akpakî  n   [LLH]  calabash or gourd. *See
  ""agbe"" = gourd. akpala // [LHH] bird droppings, var. akpana. akpalata n [HLLL] bamboo basket. akpana n [LHH] bird droppings, var. akpala. akpankwî n [LHHH] dung-beetle. akpara n [HLL] wide wicker-basket or tray.
  var. asakala. *See ""îda"" = basket. akpara n [LHH] bird droppings; bird dung. akpara  /;  [LLL]  large animal of the duiker
family, close to ""ekpeke"" and different in
colour from ""mgbada"". *See ""mgbada"" and
"
ig,"""ekpeke"". akparata",n,HHHH," species of tree with hardwood timber. akpafa n [HHH] broom made of small long
"
ig,sticks. akpata,n,HHH," 'drying tray made of wicker-work; :shed. akpata n [HLL] measles; infectious disease,
mostly of children, marked by numerous skin
  rashes. akpata n [HLL] (Abî) prawn; shrimp. akpata oyi /; [HLL HH] goose-bump; raised
"
ig,bristles on the skin caused by very high fever or fear; goose-flesh. akpata înÅ,/;,HH-HH," stoiy; tale. akpati ;; [HLL] large box; suitcase usually of
wood or metal, very much like a cabin box -
  akpari ozu = coffin; Lit: box for a coipse. akpati ozu n [HLLHH] box in which a corpse
  is placed for burial. akpele n [LLL] flute-like musical instrument
made from a narrow gourd; flute, var. akpããã;
akpãrã. *See ""îja"" = flute.

"
ig,akpete,n,HLL," (loan?) bush-rat. akpã n [HH] (West Igbo) uncircumcised penis: penis with foreskin still intact. akpã n [HL] bug; scorpion; tick. akpã mkpa n [HH HH] hides; animal hide. akpã nta n [HL HH] dog flea; tick. akpã îzala n [HH LLL] scorpion, var akpã
  îzara. akpã îzara n [HH LLL] scorpion, var. akpã
  îzala. akpãdã ;;   [HHH]   low-grade palm oil, thick
  almost to a gel var. akpîtî: akpÅtÅ. akpilã n [LHH] 'throat; neck: :desire; appetite
- akpilãogonogo = ambition; Lit: long throat.
  var. akpãrã. akpããã n [LHH] flute made from calabash, var.
  akpãrã. akpilã n [LLL] money bundle, amounting to
108,000 cowries. The equivalent, then, of
  five pounds sterling. akpãlã aka n [LHH HH]  pulse; rate of heart
  beat as measured from the wrist. akpãlã ide  n   [LHH HL]   whitish insect that
clusters around fruit trees and fruit leaves.
"
ig,var. akpãrã ide; akpãrã ãda. akpããã nta,n,LHH HL,"  larynx; voice box. akpãmkpa n  [HLHH] 'kind of tick that produces rashes on animals; :rashes produced by
"
ig,tick-bite. akpãrã,n,LHH," 'neck; throat; -desire; ambition; greed - akpãrã ogologo = ambition; Lit:
  long throat-, -""'thirst, var. akpãlã. akpãrã // [LHH] flute made from long narrow
  gourd, var. akpããã. *See ""opu"" = flute. akpãrã n [LLH]  flea; bed bug. akpãrã ide  n  [LHH HL]   whitish insect that
clusters around fruit trees and fruit leaves.
  tw. akpãrã ãda. akpãrã ãda n  [LLH HL]  whitish insect that
clusters around fruit trees and fruit leaves.
  var. akpãrã-ide. akpãrã Åta   /;   [LHH HH]   larynx: voice box.
  var. akpãlã Åta. akpãrãma  ;/   [LLLL]   (loan)  thief; one who
pilfers things, especially from the farm. var.
  ekperima. akpo n [LH] type offish. akpo n  [LL]   low grade wine from trunk of
  palm, *See ""itf = low grade wine. akpî /; [HH] chin; upperjaw; tooth gum. var.
  
17

akpîkpa

Igbo Dictionary

aku



  akpÅ akpîkpa /; [LLH] (Afikpo) corn; maize, var.
"
ig,ikpakpa. akpîlã,it,HHH," (Onãca) cuiTent; waves. akpîlî II [HHH] dryness of the vagina, atresia vaginae, var. akîrî. *full form is ""akpîlî îtÅ .
"
ig,akpîlÅ,n,HLL," (Onãca) spleen disease.
"
ig,akpîtî,/(,HHH," low grade palm oil. thick almost to a gel. var. akpãdã; akpÅtÅ.
"
ig,akpîtî,n,LLL," (Afikpo) walking stick.
"
ig,akpÅ,it,HH," 'cassava plant or tuber; :mashed cassava, soaked in water for up to four days. washed clean, and cooked; foofoo; 'tapioca. or dried thinly-shredded cassava slices iXlanihot e.sculeiua; Manihot tttilissima).
"
ig,AkpÅ,n,HH," a god or deity to which the ""akpÅ"" tree is dedicated.
"
ig,akpÅ,;i,HH," 'silk-cotton-tree; huge tree with thorns, held sacred in most communities; the thorn-tree, or red-flowered silk-cotton tree -akpÅ onwo ogbu unit ukwu = sacred tree [that rejuvenates] killers of huge animals (i e leopards )::kapokXvee(Ceihaiieudandra: B. biionopozense). *The example is from V. Ike. The Bottled Leopard, p. 133.
"
ig,akpÅ,n,HL," knot; non-pus swelling; tumour.
"
ig,akpÅ,n,HL," seed yam.
"
ig,akpÅ,/;,HL," stump.
"
ig,akpÅ,u,LH," chin. var. akpî.
"
ig,akpÅahÅ,;;,H'LHH," buttock, var. akpÅ arÅ.
"
ig,akpÅakpãlã,n,HHHHH," 'Adam's apple; the ""stump or projection in front'of the neck; 2goitre, or disease involving swelling of the thyroid gland, var. akpÅ înÅ.
"
ig,akpÅ arÅ,it,HL HH," buttock, var. akpÅ ahÅ.
"
ig,akpÅ ji,/;,HHH," seed yam; stump of harvested yam, used as ""seed"" in next year's planting,
"
ig,akpÅ mmiri,n,HL HHH," varicose veins; enlarged veins.
"
ig,akpÅ nkîlî,n,HH LLL," variety of cassava.
"
ig,akpÅ osisi,n,HL-HHH," slump; tree-knot.
"
ig,akpÅ otobo,n,LL HLL," navel; stump on the stomach at which the umbilical chord is attached to the body. var. otuwe; otume; akpa otuwe; otobo; akpa otume
"
ig,akpÅ otume,n,LL HLL," navel, var. otuwe; otume; akpa otobo; otobo; akpa otuwe
"
ig,akpÅotutu,/;,HL-HHH," blister.

"
ig,akpÅ otuwe,n,LL HLL," navel, var. otuwe;
  otume; akpa otobo; otobo; akpa otume. akpÅîhÅ n [HL HH] buttock, var. akpÅahÅ;
  akpÅ arÅ. akpÅ înÅ   n   [HH HH]  'Adam's apple; the
""stump"" or projection in front of the neck;
:goitre, or disease involving swelling of the
  thyroid gland var. akpÅ akpãiã. akpÅîrÅ 77 [HLHH] buttock, var. akpÅ ahÅ;
  akpÅ îhÅ; akpÅ arÅ. akpÅkpa /; [HHH] scabies. akpÅkpa 77 [HHH] mango. akpÅkpa n [HLL] broom made from shrubs. akpÅkpÅ  n  [HHH]  'hide; processed skin of
animal; leather - akpÅkpa cinii = hide of
skinned animal: :membrane or outerskin;
foreskin - ãgha akpÅkpa = drum membrane.
  var. akpÅkpÅ. akpÅkpîÅkwÅ n [HHHHH] footwear;shoes;
"
ig,Lit: hides for the feet akpÅkpÅ,n,HHH," hide; skin;. akpÅkpÅ n [HHH] small hard lumps in otherwise well-pounded foofoo or similar preparation. akpÅkpÅ   n   [HHH]  'hide; processed skin of
animal; leather - akpÅkpa unit = hide of
skinned animal: -membrane or outerskin;
foreskin - ãgha akpÅkpî = drum membrane.
  var. akpÅkpî. akpÅkpÅ ahÅ n [HHHHH] skin; animal skin. akpÅkpÅ nni n [HHHHH] small hard lumps
found in poorly pounded foofoo or similar
preparation, var. akpÅkpÅ nri. *See""ntakÅ
  nni"". akpÅkpÅ nri /; [HHHHH] small hard lumps
found in poorly pounded foofoo or similar
  preparation, var. akpÅkpÅ nni. akpÅrÅ it [HHH] (Afikpo) kernel: fruit; seed.
  var. mkpÅrÅ. akpÅtÅ  /;  [HHH]   low grade palm oil, thick
  almost to a gel. var. akpãdã; akpîtî. akÅ n [HH] edible clay. *See ""Ålî"" = clay. akÅ  n  [HH] 'palm kernel; kernel; 2nut; hard
  seed of fruit, var. akã. akÅ n [HH] pubic hair. akÅ /; [HL] black beads. akÅ 77 [LH] arrow - akpa akÅ = quiver. akÅ /7 [LH] shutter.
"
ig,akÅ,77,LL," property; riches; wealth; mammon. akÅ 77 [LL] edible species of flying ant; often

akÅ bekee	Igbo-English	akwa mkpuci

fried in its oil and dried for storage, var. akÅ ebe; akÅ mpu.
"
ig,akÅ bekee,n,HH LLL," coconut, var. akãbekee (Cocos n uc if era).
"
ig,akÅ ebe,n,LLHL," 'edible species of flying ant or termite; often fried in its oil and dried for storage; 2yam-eating bug. var. akÅ; akÅ mpu.
"
ig,akÅ eze,n,LH HH," tooth-ache.
"
ig,akÅ ilu,n,HH HH," bitter kola nut; crunchy bitter nut, often served with, or as a substitute for, kola nut. var. agba ilu. *See ""ugugolo"" = bitter kola.
"
ig,akÅmkpi,n,HHHH," two palm kernels fused together; twin-seeded palm nut. var. akã mkpãkî. * A reference to the twin balls of the he-goat!.
"
ig,akÅmkpu,n,LLHH," edible species of flying ant; often fried in its oil and dried for storage. var. akÅ; akÅ mpu.
"
ig,akÅ mmiri,n,HH HHH," hail; hailstorm, var. akÅ mmili.
"
ig,akÅ mpu,n,LL LH," edible flying ant or termite. var. akÅ; akÅ ebe; akÅ mkpu
"
ig,akÅ îtÅ,n,LLHH," clitoris; small upper end of a woman's genitalia. var. atÅtÅ îtÅ.
"
ig,akÅ ugo,n,HH LL," white palm kernel.
"
ig,akÅ Ålî,n,LL LL," purlins; horizontal bamboo roofing member.
"
ig,akÅbara,n,HHHH," creeping plant that causes skin irritation, var. akÅgba; akÅgbara (Mu-cuna wens).
"
ig,akÅgba,n,HHH," prickly creeping plant, var. akÅbara; akÅgbara (Mucutia wens).
"
ig,akÅgbara,n,HHHH," irritant creeping plant var. akÅgbara; akÅgba (Mttcuna urens).
"
ig,akÅkî,n,HHH," narrative; story; tale.
"
ig,akÅkî,n,HLL," curved hoeing knife, var nkuko.
"
ig,akÅkî anã,n,HHH LL," legend; tales of the land and lineage.
"
ig,akÅkî ifo,n,HHHHL," folk-tales of a general type, usually in prose, with songs interspersed. var. akÅkî iro.
"
ig,akÅkî iro,n,HHH LH," folk-tale of a general type, usually in prose, with songs interspersed. var. akÅkî ifo.
"
ig,akÅkÅ,n,HLL," side; corner; part.
"
ig,akÅkÅ,n,LLL," gossip.
"
ig,akÅkÅ akÅkÅ,adv,HLL HLL," sideways; from
  
"
ig,the edges or coiners. akÅkwa,n,HHH," pain (or period of pain) after
childbirth. *See ""înîdÅ nwa"" = post-partum
  pains. akÅkwa nne  n  [HHH HH]   children by the
  same mother; mother's children. akÅlî n [LHH] kidney, var. akîlî; akÅrÅ. akÅlÅ n [HHH] ornament. akÅlÅ n [HLL] fungus attaching to the palm
  tree; mushroom. akÅlÅ   n   [LHH]   tick; insect parasite of the
  spider family; a kind of tlea. akÅlÅ /;  [LLL] premium quality palm wine.
  var. akÅrÅ. akiim n [HHH] hippo, var. akîm. akÅm ala ;; [HHH LL] species of yam. akÅpe II [LLH] (loan) fan;hand-held personal
  fan made from a species of raffia palm. akÅrãkî 11 [LLHH] charred remains of food. akÅrÅ ;; [LHH] kidney, var. akÅlÅ; akîlî. akÅrÅ n [LLL] premium quality palm wine.
  var. akÅlÅ. akÅrÅ /; [LLL] species of small, black insect;
  tick. akÅrÅ Ågba /? [LLL LL] kind of prickly plant
- îkpa nkÅ akpara akÅrÅ Ågba = the firewood
picker knows better than to pick the ""akÅrÅ
  Ågba""plant, var. akÅrÅ. akwa n [HH] lamentation; tears; weeping. akwa n [HH] funeral; funeral obsequies; wake
"
ig,"keeping; lamentations for the dead; mourning, with associated crying. akwa",n,HH,"   money bundle amounting to
   1,200 cowries. *See ""ayîlî"" = cowries. akwa   n   [HL]   cloth; cloth lengths. *See
  ""îgîdî"" = waist-cloth. akwa n [LH] egg. akwa n  [LL] bridge - akwa mmiri = bridge
across a river: formerly constructed of logs
  and held together with ropes. akwa n [LL] 'bed; couch;-hammock, or bed
  made from canvas or tarpaulin. akwa n [LL] (Onãca) kind of bird. akwa arãrã n [HH LLL] lament; cry of sorrow
  by the weak. *See ""uri akwa"" = dirge; lament. akwa mkpe n [HLHL] sack-cloth worn for a
season of months by widowed people; Lit:
  cloth of widowhood. akwa mkpuci /;  [HL HLH] curtain or veil;
cloth used in covering or shielding object or

19

. *Ø-

akvvala

ho DicUcnavv

ala nkãta



"
ig,area - akwa mkpuci iru = veil to cover the lac e (Ex. 26:31). akvvala,//,HHL," root - gbanye akwa hi = set
  down roots, var. akwara. akvvala iru /;  [HLL HH]  (Onãca) wrinkles;
"
ig,"lines on the forehead, var. akwara ihu. akwamozu",11,LHHHH," funeral or burial rites. akwara n [HHH] guinea-worm. akwara a [HHL] 'coarse fibre from the petioles or slender stalk of growing palm leaves;
    :twine: rope. akwara // [HHL] 'root - gbanye akwara = set
down roots: -nerve; tendon; artery, var.
  akwala. akwara iru n [HLL HH] (Owere) wrinkles;
  lines on the forehead, var. akvvala ihu. akwÅ 11 [HH] palm; palm-nut; palm-tree. var.
  nkwÅ (Elaise guinensis). akwÅ n [HH] (Bende-îhafi'a) silk-cotton tree. akwÅ n [LH] deserted farmland. akwÅ n [LH] /test; widow's hut. akwÅ n [LH] door; shutter; window akwÅ n [LH] /?et for catching fish; fish trap.
  var. nkwu (azÅ). akwÅ n [LL] widow. *See ""îkwa"" = widow. akwÅ anã n [HH LL] white ant. akwÅ nrî n  [HH HL]  hand-squeezed palm
oil; i.e. quality palm oil extracted by hand
  from fresh unboiled fruits. akwÅ olu n [HH HL] pineapple, var. nkwÅ
  olu. akwÅkwa /; [HLL] earthen pot-stand. akwÅkwa /; [LLL] curse - gbaa akwÅkwa =
  rain abuses. akwÅkwî n [HHH] paper; book; leaf; sheet
  of paper, akwÅkwî akpÅ n [HHH HH] vegetable and
"
ig,banana dish. akwÅkwî ndÅ,n,HHH HL," green leaf; non-edible green leaf- akwÅkwî ndÅ, akwÅkwî
  ndÅ = green; greenish. akwÅkwî nni n [HHHHH] vegetable; edible
  green vegetable, var. akwÅkwî nri, akwÅkwî nri n [HHH HH] vegetable; edible
  green vegetable, var. akwÅkwî nni. AkwÅkwî Nsî n [HHHHH] Holy Bible; the
texts of the Old and New Testaments: Lit:
"
ig,Sacred Book. akwÅkwÅ,n,LLL," epileptic fits; fits of trepidation - akwÅkwÅ na-ebu va = he does have
  
"
ig,epileptic /its. akvvÅla,//,LLL,"   harlot or prostitute, var.
"
ig,"akwÅna. *See""akwÅna-akwÅna' = harlot. akwÅma",n,LLL," smallpox-Ano/o therekuru nwaakwiima = agree to carry a child infected with small-pox /akwiima/ in one 's arms for fear of c ausing embai ruvaneni. akwÅna   n   LLLL]   harlot or prostitute, var.
"
ig,"akwÅla. *See ""akwÅna akwÅna"" = harlot akwÅna akwÅna",//,LLL LLL," harlot or prostitute; named after ""Akunakuna"". the Ogoja town famous in colonial times as source of harlots for West African cities var. akwÅla; akwÅna. ala ad/ [LL] south; southerly. *compare with
  ""ugwu   = ""north ala n [HH] (Onãca) breast - ike ala =- breast
  lobe, var ara, ala  n  [HH]  (Onãca)  madness: insanity, var.
  ara. ala // [HH]  used to lefer to suckers or shoots
  of particular plants. ala n [LL] (Owere) earth; ground; land; soil.
  var. anã: ale. ala n  [LL] bottom, var. anã. *cf. ""isi"" = top. Ala n [LL] (Owere) Earth: Earth goddess, var.
"
ig,Ana; Anã ala aka,;;',LLHH," 'tributary: arm or branch (e.g. of river); :inlet - ala aka osimiri = sea inlet. \ar. ara aka. ala akîrî n  [LL LLL] eanh; earth's crust. alaenu n [HHHHJ (Onãca) colostrum; mother's first milk, usually yellow and bitter. ala eze n  [LL HLJ  kingdom: dominion, ala ezi n [LL LH] shrine containing the clay figures of family deities; a kind of ""igbudu"". *See ""igbudu' = family idol. ala mgbalagacla /; [HH HHHHH] flat fallen breast associated with adult women. *See ""ala mgbîtîgî"" = fallen breasts. ala mgbîtîgî n [HH LLLH] fiat fallen breast
"
ig,associated with adult women. alammîÅ,//,HH LHH," 'spirit world:/./?/ land of the spirits: nether world: Jhell - zida na IIIIIIôô - descended into hell (Is. 5:14). var ala mmÅî. ala nkãta  n  [HH HHL]  (Onãca) rabies; Lit:
"
ig,dog madness. alankãta,//-,HHHHL," (Onãca) shrubby climbing plant with white-to-pink flowers (L\

20

ala ntakî	Igbo-English	ama

  saxatilis). ala ntakî /; [HHHHH] nodal breasts yet to be
fully formed; shrunk breast of a grown
  woman. ala îca n  [LL HH] sub-fertile land; land far
  away from (flood) water, var. anã îca. ala îkpîî Ø  [LL HHH] dry parched land. alaga n [HHH] needle. ale n [LL] (Afikpo) earth: ground; land; soil.
  var. ala; anã. alele u [LLL] (Oka) delicacy of bean meal.
mixed with oil and other spices, and steamed
to a stable consistency in a wrap of select
leaves; very much like the ""moi moi"". var.
  elele. alã n [LH] parasite that attacks the eyes. var.
  arã; ari'rã. alãbala /; measles; infectious disease, mostly
of children, marked by numerous skin rashes.
  var-alÅbala. *See ""akpata"" = measles. alãbî n [LLH] (loan)^c^r from yam, maize,
  or cassava. alãghã'rã adj  [HLLL]   lean and tough, var.
  anãghãnã. alãka /; [HLH] 'lizard; 2rascal; person of lean
  and ungainly build. alãla n [HHH] funnel. affla n [LHH] surgical blade. alãlã n [HHH] (înãca) 'centipede; millipede;
:euphemism for ""snake"" - leele alãlã = look!
a centipede; a phrase used to politely ask a
speaker to stop. var. ari'rã. *See ""esu"" =
"
ig,millipede. alãlã,n,LLL," (înãca) undeserved agony; extreme grief; misfortune; sorrow - arãrãka njî
= the worst suffering is undeserved agony.
  var. ari'rã. alo n [LL] gong. *cf. ""agogo"" = gong. alî n [HH] homed viper; puff-adder. alî n [HH] umbilical chord. alî n [HL] walking stick, or ceremonial staff
of office carried by titled men - alî îzî = staff
of office used by an îzî title holder, var. alii.
  *See ""ngwu"" = staff of office. alî   n   [LL]   big metal gong, used in the
  ""AtãlîgwÅ"" dance. alî egbene n [LH LLL] cockscomb; red fleshy
crest on head of cock. var. alî îkpa; arÅ
  îkpa. alî îkpa    [LH LL] cock's comb; red fleshy

crest on head of cock. var. arÅ îkpa; alî egbene
"
ig,alîlî,n,LLL," dregs.
"
ig,alîî,/;,HHH," umbilical chord var. alÅlî.
"
ig,alukpu,n,HLL," (Oka) cloud, var. irukpu.
"
ig,alii,adj,HH," (înãca) heavy -ibualÅ = heavy-load. var. arÅ.
"
ig,alii,n,HH," bite - taa alii = bite. var. arÅ.
"
ig,alii,/;,HH," (WestJgbo) sponge made from palm frond; called ""ncãca"" when used to wash plates, var. alii.
"
ig,alii,n,HH," (înãca) abomination; sacrilege; taboo, var. arÅ. * Usually against the Earth, as in ""lÅî anã"" = commit an abomination.
"
ig,alÅ,n,HH," bell.
"
ig,alÅ,n,HH," weight; heaviness, var. arÅ.
"
ig,alÅ,n,HL," ceremonial staff of office or walking stick carried by titled men - alÅ îzî = ceremonial staff carried by îzî title holders. var. alî. *See îfî.
"
ig,alÅ îkpa,/;,LH LL," cockscomb. *See ""alî egbene"" = cockscomb.
"
ig,AlÅa,excl,LLL," (West Igbo) Welcome!; Welcome back!; Happy return home!, var. ãlî.
alÅbala n measles; infectious disease, mostly of children, marked by numerous skin rashes. var. alibala. *See ""akpata"" = measles.
"
ig,alÅlî,n,HHH," umbilical chord, var. alîî.
"
ig,alÅlÅ,;;,HLH," cloud; haze; mist. var. alÅlÅÅ.
"
ig,alÅlÅ,n,LHH," marriage; the act of getting married - alÅlÅ di na nwanyã = marriage between husband and woman, var. îlÅlÅ.
"
